date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:46	657/657	---M-Z	200	added ('OK')	image/svg+xml	etag:%22291-5a14796110100-gzip%22	https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/images/credit-card.svg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/images/credit-card.svg	(from https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.8.11)
17:01:46	6552/6552	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e74a8e4-1998%22	https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-raty.eot?40481674	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-ratye6a1.eot	(from https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.8.11)
17:01:46	3588/3588	---M--	200	added ('OK')	application/font-woff	etag:%225e74a8e4-e04%22	https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-raty.woff?40481674	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-ratye6a1.woff	(from https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.8.11)
17:01:47	6388/6388	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e74a8e4-18f4%22	https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-raty.ttf?40481674	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-ratye6a1.ttf	(from https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.8.11)
17:01:47	5039/5039	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e74a8e4-13af%22	https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-raty.svg?40481674	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/fonts/cf-ratye6a1.svg	(from https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.8.11)
17:01:48	12485/12485	---M--	200	added ('OK')	image/png	etag:%225e74a8e4-30c5%22	https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/minicolor-colors.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/minicolor-colors.png	(from https://demo30.atiframe.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.8.11)
17:01:49	96384/96384	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:31:48%20GMT	https://demo30.atiframe.com/CustomEase.min.js	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/CustomEase.min.js	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0)
17:01:49	96365/96365	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:31:49%20GMT	https://demo30.atiframe.com/Version/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/Version/index.html	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0)
17:01:50	96375/96375	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:31:49%20GMT	https://demo30.atiframe.com/TweenLite.min.js	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/TweenLite.min.js	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0)
17:01:50	96379/96379	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:31:50%20GMT	https://demo30.atiframe.com/images/transparent.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/images/transparent.png	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.6)
17:01:51	96373/96373	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:31:50%20GMT	https://demo30.atiframe.com/assets/transparent.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/assets/transparent.png	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.6)
17:01:52	18983/18983	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2004%20Oct%202020%2011:31:52%20GMT	https://player.vimeo.com/api/player.js	C:/My%20Web%20Sites/final%20dynamo/player.vimeo.com/api/player.js	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.6)
17:01:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:31:52%20GMT	https://demo30.atiframe.com/origin=https://	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/origin=https_/index.html	(from https://demo30.atiframe.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.6)
17:01:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:31:52%20GMT	https://demo30.atiframe.com/?p=4411	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/index014d.html	(from https://demo30.atiframe.com/homepage-2/)
17:01:53	2225/2225	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:31:52%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fhomepage-2%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embeda1fb.json	(from https://demo30.atiframe.com/homepage-2/)
17:01:54	2322/2322	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:31:53%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fhomepage-2%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed43e1	(from https://demo30.atiframe.com/homepage-2/)
17:01:55	57388/57388	---M--	200	added ('OK')	image/jpeg	etag:%225ebd4a05-e02c%22	https://demo30.atiframe.com/wp-content/uploads/2020/05/bg_home_2_about.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/05/bg_home_2_about.jpg	(from https://demo30.atiframe.com/homepage-2/)
17:01:56	257897/257897	---M--	200	added ('OK')	image/png	etag:%225e85a22a-3ef69%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/24_7.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/24_7.png	(from https://demo30.atiframe.com/homepage-2/)
17:01:57	2225/2225	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:31:55%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fhomepage-3%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embedf5ab.json	(from https://demo30.atiframe.com/homepage-3/)
17:01:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:31:56%20GMT	https://demo30.atiframe.com/?p=2603	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/index1682.html	(from https://demo30.atiframe.com/homepage-3/)
17:01:57	2322/2322	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:31:57%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fhomepage-3%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed0533	(from https://demo30.atiframe.com/homepage-3/)
17:01:58	195118/195118	---M--	200	added ('OK')	image/png	etag:%225e858fd4-2fa2e%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/bg_home2.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/bg_home2.png	(from https://demo30.atiframe.com/homepage-2/)
17:01:58	3245/3245	---M--	200	added ('OK')	image/png	etag:%225e86def8-cad%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Brand-1.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Brand-1.png	(from https://demo30.atiframe.com/homepage-3/)
17:01:58	2022/2022	---M--	200	added ('OK')	image/png	etag:%225e86dfd5-7e6%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Brand-2.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Brand-2.png	(from https://demo30.atiframe.com/homepage-3/)
17:01:58	2004/2004	---M--	200	added ('OK')	image/png	etag:%225e86dfd6-7d4%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Brand-3.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Brand-3.png	(from https://demo30.atiframe.com/homepage-3/)
17:01:59	1827/1827	---M--	200	added ('OK')	image/png	etag:%225e86dfd7-723%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Brand-4.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Brand-4.png	(from https://demo30.atiframe.com/homepage-3/)
17:01:59	2971/2971	---M--	200	added ('OK')	image/png	etag:%225e86dfd8-b9b%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Brand-5.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Brand-5.png	(from https://demo30.atiframe.com/homepage-3/)
17:01:59	104394/104394	---M--	200	added ('OK')	image/jpeg	etag:%225e85ef97-197ca%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Image_01.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Image_01.jpg	(from https://demo30.atiframe.com/homepage-3/)
17:01:59	29297/29297	---M--	200	added ('OK')	image/jpeg	etag:%225e8712f8-7271%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Vector-Smart-Object.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Vector-Smart-Object.jpg	(from https://demo30.atiframe.com/about/)
17:02:00	2209/2209	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:31:59%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fabout%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embede1a5.json	(from https://demo30.atiframe.com/about/)
17:02:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:32:00%20GMT	https://demo30.atiframe.com/?p=3487	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/indexfeee.html	(from https://demo30.atiframe.com/about/)
17:02:00	2306/2306	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:32:00%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fabout%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embedaef8	(from https://demo30.atiframe.com/about/)
17:02:01	31830/31830	---M--	200	added ('OK')	image/jpeg	etag:%225e8448b3-7c56%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Image.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Image.jpg	(from https://demo30.atiframe.com/about/)
17:02:01	24867/24867	---M--	200	added ('OK')	image/jpeg	etag:%225e8313bf-6123%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image-600x600.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image-600x600.jpg	(from https://demo30.atiframe.com/portfolio/)
17:02:01	3792/3792	---MC-	200	added ('OK')	application/rss+xml	etag:%2244fea81e45106d7626d9c25d3e431813%22	https://demo30.atiframe.com/portfolio/feed/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/portfolio/feed/index.html	(from https://demo30.atiframe.com/portfolio/)
17:02:02	33630/33630	---M--	200	added ('OK')	image/jpeg	etag:%225e8313c0-835e%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image2-1-600x600.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image2-1-600x600.jpg	(from https://demo30.atiframe.com/portfolio/)
17:02:02	41545/41545	---M--	200	added ('OK')	image/jpeg	etag:%225e8313c3-a249%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image3-1-600x600.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image3-1-600x600.jpg	(from https://demo30.atiframe.com/portfolio/)
17:02:03	32144/32144	---M--	200	added ('OK')	image/jpeg	etag:%225e8313c5-7d90%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image4-1-600x600.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image4-1-600x600.jpg	(from https://demo30.atiframe.com/portfolio/)
17:02:04	68536/68536	---M--	200	added ('OK')	image/jpeg	etag:%225e8313c7-10bb8%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image5-1-600x600.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image5-1-600x600.jpg	(from https://demo30.atiframe.com/portfolio/)
17:02:04	2224/2224	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:32:04%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fportfolio-1%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embeda265.json	(from https://demo30.atiframe.com/portfolio-1/)
17:02:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:32:04%20GMT	https://demo30.atiframe.com/?p=3563	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/indexb325.html	(from https://demo30.atiframe.com/portfolio-1/)
17:02:05	2321/2321	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:32:04%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fportfolio-1%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed575c	(from https://demo30.atiframe.com/portfolio-1/)
17:02:05	2387/2387	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:32:05%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fportfolio%2Fnew-episode%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed8e93.json	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:05	102262/102262	---M--	200	added ('OK')	image/jpeg	etag:%225e8313c8-18f76%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image6-600x600.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image6-600x600.jpg	(from https://demo30.atiframe.com/portfolio/)
17:02:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:32:05%20GMT	https://demo30.atiframe.com/?p=5941	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/index0f9b.html	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:06	2520/2520	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:32:05%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fportfolio%2Fnew-episode%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embededd1	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:07	36731/36731	---M--	200	added ('OK')	image/jpeg	etag:%225e8b07e1-8f7b%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Image-5.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Image-5.jpg	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:07	17798/17798	---M--	200	added ('OK')	image/jpeg	etag:%225e8b1776-4586%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image-1.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image-1.jpg	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:07	8451/8451	---M--	200	added ('OK')	image/jpeg	etag:%225e8b1795-2103%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image-2.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image-2.jpg	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:07	16776/16776	---M--	200	added ('OK')	image/jpeg	etag:%225e8b1796-4188%22	https://demo30.atiframe.com/wp-content/uploads/2019/12/Image-3.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2019/12/Image-3.jpg	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:08	2671/2671	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225ebfff2c-a6f%22	https://demo30.atiframe.com/wp-content/plugins/atiframe-builder-shortcodes-master/shortcodes/js/responsive-tables.js?ver=3.9.2.1	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/plugins/atiframe-builder-shortcodes-master/shortcodes/js/responsive-tablesceb5.js	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:08	2215/2215	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:32:08%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fservices%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embedf569.json	(from https://demo30.atiframe.com/services/)
17:02:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:32:08%20GMT	https://demo30.atiframe.com/?p=3051	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/index0c6c.html	(from https://demo30.atiframe.com/services/)
17:02:09	2312/2312	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:32:08%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fservices%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed5633	(from https://demo30.atiframe.com/services/)
17:02:09	257915/257915	---M--	200	added ('OK')	image/jpeg	etag:%225e8b1847-3ef7b%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Image4.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Image4.jpg	(from https://demo30.atiframe.com/portfolio/new-episode/)
17:02:09	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20Oct%202020%2011:32:09%20GMT	https://demo30.atiframe.com/wp-admin/admin-ajax.php?action=kc_get_thumbn&type=filter_url&id=%2Fwp-content%2Fuploads%2F2020%2F04%2FBG_map.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-admin/admin-ajax64d8.php	(from https://demo30.atiframe.com/services/)
17:02:10	24247/24247	---M--	200	added ('OK')	image/jpeg	etag:%225e86c6a2-5eb7%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/BG_map.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/BG_map.jpg	(from https://demo30.atiframe.com/services/)
17:02:10	2238/2238	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:32:10%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fux-ui-design%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed20b1.json	(from https://demo30.atiframe.com/ux-ui-design/)
17:02:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:32:10%20GMT	https://demo30.atiframe.com/?p=5291	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/index64d7.html	(from https://demo30.atiframe.com/ux-ui-design/)
17:02:11	2332/2332	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:32:10%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fux-ui-design%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed2a08	(from https://demo30.atiframe.com/ux-ui-design/)
17:02:11	88084/88084	---M--	200	added ('OK')	image/jpeg	etag:%225e8ad236-15814%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Image-4.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Image-4.jpg	(from https://demo30.atiframe.com/ux-ui-design/)
17:02:11	2215/2215	---M-Z	200	added ('OK')	application/json	date:Sun,%2004%20Oct%202020%2011:32:11%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fcontacts%2F	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed705f.json	(from https://demo30.atiframe.com/contacts/)
17:02:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20Oct%202020%2011:32:11%20GMT	https://demo30.atiframe.com/?p=4808	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/index0a35.html	(from https://demo30.atiframe.com/contacts/)
17:02:13	96370/96370	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Oct%202020%2011:32:11%20GMT	https://demo30.atiframe.com/service-detailed/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/service-detailed/index.html	(from https://demo30.atiframe.com/ux-ui-design/)
17:02:13	2312/2312	---M-Z	200	added ('OK')	text/xml	date:Sun,%2004%20Oct%202020%2011:32:12%20GMT	https://demo30.atiframe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo30.atiframe.com%2Fcontacts%2F&format=xml	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-json/oembed/1.0/embed0b39	(from https://demo30.atiframe.com/contacts/)
17:02:14	3269/3269	---M--	200	added ('OK')	image/png	etag:%225e873911-cc5%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/Icon_cont.png	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/Icon_cont.png	(from https://demo30.atiframe.com/contacts/)
17:02:14	30006/30006	---M--	200	added ('OK')	image/jpeg	etag:%225e96ec43-7536%22	https://demo30.atiframe.com/wp-content/uploads/2020/04/ban_blog.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/04/ban_blog.jpg	(from https://demo30.atiframe.com/blog/)
17:02:15	70250/70250	---M--	200	added ('OK')	image/jpeg	etag:%225e98201d-1126a%22	https://demo30.atiframe.com/wp-content/uploads/2020/01/Post-003-1-1170x650.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/01/Post-003-1-1170x650.jpg	(from https://demo30.atiframe.com/blog/)
17:02:15	72231/72231	---M--	200	added ('OK')	image/jpeg	etag:%225e8d5dee-11a27%22	https://demo30.atiframe.com/wp-content/uploads/2017/07/Post-001-1170x650.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2017/07/Post-001-1170x650.jpg	(from https://demo30.atiframe.com/blog/)
17:02:16	139440/139440	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Oct%202020%2011:32:15%20GMT	https://demo30.atiframe.com/web-sites/template-sticky/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/web-sites/template-sticky/index.html	(from https://demo30.atiframe.com/blog/)
17:02:16	142857/142857	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Oct%202020%2011:32:15%20GMT	https://demo30.atiframe.com/author/admin/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/author/admin/index.html	(from https://demo30.atiframe.com/blog/)
17:02:16	109891/109891	---M--	200	added ('OK')	image/jpeg	etag:%225e8d5ed5-1ad43%22	https://demo30.atiframe.com/wp-content/uploads/2020/01/Post-004-1170x650.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2020/01/Post-004-1170x650.jpg	(from https://demo30.atiframe.com/blog/)
17:02:19	71473/71473	---M--	200	added ('OK')	image/jpeg	etag:%225e982039-11731%22	https://demo30.atiframe.com/wp-content/uploads/2017/07/Post-006-1-1170x650.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2017/07/Post-006-1-1170x650.jpg	(from https://demo30.atiframe.com/blog/)
17:02:19	139780/139780	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Oct%202020%2011:32:18%20GMT	https://demo30.atiframe.com/web-sites/blog-post-2-sidebars/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/web-sites/blog-post-2-sidebars/index.html	(from https://demo30.atiframe.com/blog/)
17:02:19	133263/133263	---M-Z	200	added ('OK')	text/html	date:Sun,%2004%20Oct%202020%2011:32:18%20GMT	https://demo30.atiframe.com/category/ux-ui-design/	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/category/ux-ui-design/index.html	(from https://demo30.atiframe.com/blog/)
17:02:19	111209/111209	---M--	200	added ('OK')	image/jpeg	etag:%225e8d5f15-1b269%22	https://demo30.atiframe.com/wp-content/uploads/2017/07/Post-005-1170x650.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2017/07/Post-005-1170x650.jpg	(from https://demo30.atiframe.com/blog/)
17:02:20	113666/113666	---M--	200	added ('OK')	image/jpeg	etag:%225e8d5fa9-1bc02%22	https://demo30.atiframe.com/wp-content/uploads/2017/07/Post-007-1170x650.jpg	C:/My%20Web%20Sites/final%20dynamo/demo30.atiframe.com/wp-content/uploads/2017/07/Post-007-1170x650.jpg	(from https://demo30.atiframe.com/blog/)
